Código Pedido,ID Cliente,ID Producto,Fecha,Forma pago,Ingreso,Unidades
183067,181253,SXU,2015-05-08 00:00:00,Contado,77000 €,110
183068,181253,SXU,2015-05-08 00:00:00,Contado,40812 €,114
183069,181215,SXU,2015-06-08 00:00:00,Contado,114000 €,114
183070,181215,SXU,2015-06-08 00:00:00,Contado,81600 €,68
183071,181215,SXU,2015-06-08 00:00:00,Contado,112000 €,80
183072,181215,SXU,2015-06-08 00:00:00,Contado,179200 €,112
183073,181215,SXU,2015-06-08 00:00:00,Contado,129600 €,72
183074,181215,SXU,2015-06-08 00:00:00,Contado,74800 €,88
183075,181215,SXU,2015-06-08 00:00:00,Contado,74000 €,80
183076,181215,SXU,2015-06-08 00:00:00,Contado,78000 €,78
183077,181215,SXU,2015-06-08 00:00:00,Contado,77400 €,72
183078,181215,SXU,2015-06-08 00:00:00,Contado,73600 €,64
183079,181215,SXU,2015-06-08 00:00:00,Contado,129850 €,106
183080,181215,SXU,2015-06-08 00:00:00,Contado,73320 €,94
183081,181215,SXU,2015-06-08 00:00:00,Contado,64664 €,118
183082,181215,SXU,2015-06-08 00:00:00,Contado,71928 €,72
183083,181215,SXU,2015-06-08 00:00:00,Contado,46200 €,66
183084,181215,SXU,2015-06-08 00:00:00,Contado,21480 €,60
183085,161217,IP2,2015-06-08 00:00:00,Contado,88000 €,88
183086,161217,IP3,2015-06-08 00:00:00,Contado,170400 €,142
183087,161217,IP4,2015-06-08 00:00:00,Contado,126000 €,90
183088,161217,IP5,2015-06-08 00:00:00,Contado,188800 €,118
183089,161217,IP6,2015-06-08 00:00:00,Contado,259200 €,144
183090,161217,GS1,2015-06-08 00:00:00,Contado,129200 €,152
183091,161217,GS2,2015-06-08 00:00:00,Contado,133200 €,144
183092,161217,GS3,2015-06-08 00:00:00,Contado,152000 €,152
183093,161217,GS4,2015-06-08 00:00:00,Contado,161250 €,150
183094,161217,GS5,2015-06-08 00:00:00,Contado,110400 €,96
183095,161217,GS6,2015-06-08 00:00:00,Contado,139650 €,114
183096,161217,MG,2015-06-08 00:00:00,Contado,76440 €,98
183097,161217,MX,2015-06-08 00:00:00,Contado,46032 €,84
183098,161217,SXU,2015-06-08 00:00:00,Contado,145854 €,146
183099,161217,AO1,2015-06-08 00:00:00,Contado,57400 €,82
183100,161217,LGP,2015-06-08 00:00:00,Contado,42244 €,118
183117,191221,IP2,2015-06-08 00:00:00,Contado,118000 €,118
183118,191221,IP3,2015-06-08 00:00:00,Tarjeta,175200 €,146
183119,191221,IP4,2015-06-08 00:00:00,Tarjeta,196000 €,140
183120,191221,IP5,2015-06-08 00:00:00,Contado,211200 €,132
183121,191221,IP6,2015-06-08 00:00:00,Contado,216000 €,120
183122,191221,GS1,2015-06-08 00:00:00,Tarjeta,74800 €,88
183123,191221,GS2,2015-06-08 00:00:00,Tarjeta,68450 €,74
183124,191221,GS3,2015-06-08 00:00:00,Contado,152000 €,152
183125,191221,GS4,2015-06-08 00:00:00,Contado,124700 €,116
183126,191221,GS5,2015-06-08 00:00:00,Tarjeta,147200 €,128
183127,191221,GS6,2015-06-08 00:00:00,Tarjeta,176400 €,144
183128,191221,MG,2015-06-08 00:00:00,Contado,106080 €,136
183129,191221,MX,2015-06-08 00:00:00,Contado,52608 €,96
183130,191221,SXU,2015-06-08 00:00:00,Tarjeta,153846 €,154
183131,191221,AO1,2015-06-08 00:00:00,Tarjeta,78400 €,112
183132,191221,LGP,2015-06-08 00:00:00,Contado,41528 €,116
183165,161229,LGP,2015-06-08 00:00:00,Contado,146000 €,146
183166,161229,LGP,2015-06-08 00:00:00,Contado,163200 €,136
183167,161229,LGP,2015-06-08 00:00:00,Contado,162400 €,116
183168,161229,LGP,2015-06-08 00:00:00,Contado,169600 €,106
183169,161229,LGP,2015-06-08 00:00:00,Contado,266400 €,148
183170,161229,LGP,2015-06-08 00:00:00,Contado,129200 €,152
183171,161229,LGP,2015-06-08 00:00:00,Contado,88800 €,96
183172,161229,LGP,2015-06-08 00:00:00,Contado,98000 €,98
183173,161229,LGP,2015-06-08 00:00:00,Contado,161250 €,150
183174,161229,LGP,2015-06-08 00:00:00,Contado,167900 €,146
183175,161229,LGP,2015-06-08 00:00:00,Contado,176400 €,144
183176,161229,LGP,2015-06-08 00:00:00,Contado,123240 €,158
183177,161229,LGP,2015-06-08 00:00:00,Contado,82200 €,150
183178,161229,LGP,2015-06-08 00:00:00,Contado,147852 €,148
183179,161229,LGP,2015-06-08 00:00:00,Contado,112000 €,160
183180,161229,LGP,2015-06-08 00:00:00,Contado,50836 €,142
183181,181241,SXU,2015-06-08 00:00:00,Tarjeta,80000 €,80
183182,181241,SXU,2015-06-08 00:00:00,Tarjeta,105600 €,88
183183,181241,SXU,2015-06-08 00:00:00,Tarjeta,92400 €,66
183184,181241,SXU,2015-06-08 00:00:00,Tarjeta,118400 €,74
183185,181241,SXU,2015-06-08 00:00:00,Tarjeta,111600 €,62
183186,181241,SXU,2015-06-08 00:00:00,Tarjeta,57800 €,68
183187,181241,SXU,2015-06-08 00:00:00,Tarjeta,81400 €,88
183188,181241,SXU,2015-06-08 00:00:00,Tarjeta,76000 €,76
183189,181241,SXU,2015-06-08 00:00:00,Tarjeta,94600 €,88
183190,181241,SXU,2015-06-08 00:00:00,Tarjeta,138000 €,120
183191,181241,SXU,2015-06-08 00:00:00,Tarjeta,139650 €,114
183192,181241,SXU,2015-06-08 00:00:00,Tarjeta,74880 €,96
183193,181241,SXU,2015-06-08 00:00:00,Tarjeta,54800 €,100
183194,181241,SXU,2015-06-08 00:00:00,Tarjeta,93906 €,94
183195,181241,SXU,2015-06-08 00:00:00,Tarjeta,79800 €,114
183196,181241,SXU,2015-06-08 00:00:00,Tarjeta,27208 €,76
183213,171251,IP2,2015-06-08 00:00:00,Contado,110000 €,110
183214,171251,IP3,2015-06-08 00:00:00,Contado,134400 €,112
183215,171251,IP4,2015-06-08 00:00:00,Contado,114800 €,82
183216,171251,IP5,2015-06-08 00:00:00,Contado,195200 €,122
183217,171251,IP6,2015-06-08 00:00:00,Contado,212400 €,118
183218,171251,GS1,2015-06-08 00:00:00,Contado,88400 €,104
183219,171251,GS2,2015-06-08 00:00:00,Contado,138750 €,150
183220,171251,GS3,2015-06-08 00:00:00,Contado,120000 €,120
183221,171251,GS4,2015-06-08 00:00:00,Contado,122550 €,114
183222,171251,GS5,2015-06-08 00:00:00,Contado,105800 €,92
183223,171251,GS6,2015-06-08 00:00:00,Contado,154350 €,126
183224,171251,MG,2015-06-08 00:00:00,Contado,112320 €,144
183225,171251,MX,2015-06-08 00:00:00,Contado,64664 €,118
183226,171251,SXU,2015-06-08 00:00:00,Contado,109890 €,110
183227,171251,AO1,2015-06-08 00:00:00,Contado,50400 €,72
183228,171251,LGP,2015-06-08 00:00:00,Contado,27208 €,76
183229,181253,SXU,2015-06-08 00:00:00,Contado,98000 €,98
183230,181253,SXU,2015-06-08 00:00:00,Contado,136800 €,114
183231,181253,SXU,2015-06-08 00:00:00,Contado,148400 €,106
183232,181253,SXU,2015-06-08 00:00:00,Contado,166400 €,104
183233,181253,SXU,2015-06-08 00:00:00,Contado,158400 €,88
183234,181253,SXU,2015-06-08 00:00:00,Contado,51000 €,60
183235,181253,SXU,2015-06-08 00:00:00,Contado,94350 €,102
183236,181253,SXU,2015-06-08 00:00:00,Contado,64000 €,64
183237,181253,SXU,2015-06-08 00:00:00,Contado,113950 €,106
183238,181253,SXU,2015-06-08 00:00:00,Contado,128800 €,112
183239,181253,SXU,2015-06-08 00:00:00,Contado,71050 €,58
183240,181253,SXU,2015-06-08 00:00:00,Contado,68640 €,88
183241,181253,SXU,2015-06-08 00:00:00,Contado,54800 €,100
183242,181253,SXU,2015-06-08 00:00:00,Contado,101898 €,102
183243,181253,SXU,2015-06-08 00:00:00,Contado,42000 €,60
183244,181253,SXU,2015-06-08 00:00:00,Contado,40812 €,114
183245,181215,SXU,2015-07-08 00:00:00,Contado,74000 €,74
183246,181215,SXU,2015-07-08 00:00:00,Contado,120000 €,100
183247,181215,SXU,2015-07-08 00:00:00,Contado,154000 €,110
183248,181215,SXU,2015-07-08 00:00:00,Contado,89600 €,56
183249,181215,SXU,2015-07-08 00:00:00,Contado,108000 €,60
183250,181215,SXU,2015-07-08 00:00:00,Contado,93500 €,110
183251,181215,SXU,2015-07-08 00:00:00,Contado,59200 €,64
183252,181215,SXU,2015-07-08 00:00:00,Tarjeta,122000 €,122
183253,181215,SXU,2015-07-08 00:00:00,Tarjeta,92450 €,86
183254,181215,SXU,2015-07-08 00:00:00,Tarjeta,66700 €,58
183255,181215,SXU,2015-07-08 00:00:00,Tarjeta,88200 €,72
183256,181215,SXU,2015-07-08 00:00:00,Tarjeta,48360 €,62
183257,181215,SXU,2015-07-08 00:00:00,Tarjeta,63568 €,116
183258,181215,SXU,2015-07-08 00:00:00,Tarjeta,89910 €,90
183259,181215,SXU,2015-07-08 00:00:00,Tarjeta,42000 €,60
183260,181215,SXU,2015-07-08 00:00:00,Tarjeta,30072 €,84
183261,161217,IP2,2015-07-08 00:00:00,Contado,158000 €,158
183262,161217,IP3,2015-07-08 00:00:00,Contado,160800 €,134
183263,161217,IP4,2015-07-08 00:00:00,Contado,131600 €,94
183264,161217,IP5,2015-07-08 00:00:00,Contado,134400 €,84
183265,161217,IP6,2015-07-08 00:00:00,Contado,273600 €,152
183266,161217,GS1,2015-07-08 00:00:00,Contado,71400 €,84
183267,161217,GS2,2015-07-08 00:00:00,Contado,135050 €,146
183268,161217,GS3,2015-07-08 00:00:00,Contado,158000 €,158
183269,161217,GS4,2015-07-08 00:00:00,Contado,103200 €,96
183270,161217,GS5,2015-07-08 00:00:00,Contado,121900 €,106
183271,161217,GS6,2015-07-08 00:00:00,Contado,124950 €,102
183272,161217,MG,2015-07-08 00:00:00,Contado,126360 €,162
183273,161217,MX,2015-07-08 00:00:00,Contado,84392 €,154
183274,161217,SXU,2015-07-08 00:00:00,Contado,91908 €,92
183275,161217,AO1,2015-07-08 00:00:00,Contado,85400 €,122
183276,161217,LGP,2015-07-08 00:00:00,Contado,35800 €,100
183293,191221,IP2,2015-07-08 00:00:00,Contado,74000 €,74
183294,191221,IP3,2015-07-08 00:00:00,Tarjeta,115200 €,96
183295,191221,IP4,2015-07-08 00:00:00,Tarjeta,131600 €,94
183296,191221,IP5,2015-07-08 00:00:00,Contado,179200 €,112
183297,191221,IP6,2015-07-08 00:00:00,Contado,136800 €,76
183298,191221,GS1,2015-07-08 00:00:00,Tarjeta,102000 €,120
183299,191221,GS2,2015-07-08 00:00:00,Tarjeta,92500 €,100
183300,191221,GS3,2015-07-08 00:00:00,Contado,120000 €,120
183301,191221,GS4,2015-07-08 00:00:00,Contado,90300 €,84
183302,191221,GS5,2015-07-08 00:00:00,Tarjeta,124200 €,108
183303,191221,GS6,2015-07-08 00:00:00,Tarjeta,161700 €,132
183304,191221,MG,2015-07-08 00:00:00,Contado,115440 €,148
183305,191221,MX,2015-07-08 00:00:00,Contado,75624 €,138
183306,191221,SXU,2015-07-08 00:00:00,Tarjeta,123876 €,124
183307,191221,AO1,2015-07-08 00:00:00,Tarjeta,51800 €,74
183308,191221,LGP,2015-07-08 00:00:00,Contado,41528 €,116
183341,161229,LGP,2015-07-08 00:00:00,Contado,160000 €,160
183342,161229,LGP,2015-07-08 00:00:00,Contado,98400 €,82
183343,161229,LGP,2015-07-08 00:00:00,Contado,201600 €,144
183344,161229,LGP,2015-07-08 00:00:00,Contado,262400 €,164
183345,161229,LGP,2015-07-08 00:00:00,Contado,262800 €,146
183346,161229,LGP,2015-07-08 00:00:00,Contado,127500 €,150
183347,161229,LGP,2015-07-08 00:00:00,Contado,118400 €,128
183348,161229,LGP,2015-07-08 00:00:00,Contado,90000 €,90
183349,161229,LGP,2015-07-08 00:00:00,Contado,167700 €,156
183350,161229,LGP,2015-07-08 00:00:00,Contado,117300 €,102
183351,161229,LGP,2015-07-08 00:00:00,Contado,115150 €,94
183352,161229,LGP,2015-07-08 00:00:00,Contado,121680 €,156
183353,161229,LGP,2015-07-08 00:00:00,Contado,48224 €,88
183354,161229,LGP,2015-07-08 00:00:00,Contado,95904 €,96
183355,161229,LGP,2015-07-08 00:00:00,Contado,58800 €,84
183356,161229,LGP,2015-07-08 00:00:00,Contado,46540 €,130
183357,181241,SXU,2015-07-08 00:00:00,Tarjeta,74000 €,74
183358,181241,SXU,2015-07-08 00:00:00,Tarjeta,86400 €,72
183359,181241,SXU,2015-07-08 00:00:00,Tarjeta,100800 €,72
183360,181241,SXU,2015-07-08 00:00:00,Tarjeta,185600 €,116
183361,181241,SXU,2015-07-08 00:00:00,Tarjeta,201600 €,112
183362,181241,SXU,2015-07-08 00:00:00,Tarjeta,83300 €,98
183363,181241,SXU,2015-07-08 00:00:00,Tarjeta,77700 €,84
183364,181241,SXU,2015-07-08 00:00:00,Tarjeta,108000 €,108
183365,181241,SXU,2015-07-08 00:00:00,Tarjeta,81700 €,76
183366,181241,SXU,2015-07-08 00:00:00,Tarjeta,131100 €,114
183367,181241,SXU,2015-07-08 00:00:00,Tarjeta,68600 €,56
183368,181241,SXU,2015-07-08 00:00:00,Tarjeta,71760 €,92
183369,181241,SXU,2015-07-08 00:00:00,Tarjeta,49320 €,90
183370,181241,SXU,2015-07-08 00:00:00,Tarjeta,117882 €,118
183371,181241,SXU,2015-07-08 00:00:00,Tarjeta,42000 €,60
183372,181241,SXU,2015-07-08 00:00:00,Tarjeta,44392 €,124
183389,171251,IP2,2015-07-08 00:00:00,Contado,90000 €,90
183390,171251,IP3,2015-07-08 00:00:00,Contado,98400 €,82
183391,171251,IP4,2015-07-08 00:00:00,Contado,151200 €,108
183392,171251,IP5,2015-07-08 00:00:00,Contado,230400 €,144
183393,171251,IP6,2015-07-08 00:00:00,Contado,147600 €,82
183394,171251,GS1,2015-07-08 00:00:00,Contado,108800 €,128
183395,171251,GS2,2015-07-08 00:00:00,Contado,85100 €,92
183396,171251,GS3,2015-07-08 00:00:00,Contado,100000 €,100
183397,171251,GS4,2015-07-08 00:00:00,Contado,103200 €,96
183398,171251,GS5,2015-07-08 00:00:00,Contado,144900 €,126
183399,171251,GS6,2015-07-08 00:00:00,Contado,102900 €,84
183400,171251,MG,2015-07-08 00:00:00,Contado,70200 €,90
183401,171251,MX,2015-07-08 00:00:00,Contado,42744 €,78
183402,171251,SXU,2015-07-08 00:00:00,Contado,89910 €,90
183403,171251,AO1,2015-07-08 00:00:00,Contado,100800 €,144
183404,171251,LGP,2015-07-08 00:00:00,Contado,32220 €,90
183405,181253,SXU,2015-07-08 00:00:00,Contado,120000 €,120
183406,181253,SXU,2015-07-08 00:00:00,Contado,105600 €,88
183407,181253,SXU,2015-07-08 00:00:00,Contado,78400 €,56
183408,181253,SXU,2015-07-08 00:00:00,Contado,115200 €,72
183409,181253,SXU,2015-07-08 00:00:00,Contado,180000 €,100
183410,181253,SXU,2015-07-08 00:00:00,Contado,61200 €,72
183411,181253,SXU,2015-07-08 00:00:00,Contado,68450 €,74
183412,181253,SXU,2015-07-08 00:00:00,Contado,66000 €,66
183413,181253,SXU,2015-07-08 00:00:00,Contado,75250 €,70
183414,181253,SXU,2015-07-08 00:00:00,Contado,131100 €,114
183415,181253,SXU,2015-07-08 00:00:00,Contado,120050 €,98
183416,181253,SXU,2015-07-08 00:00:00,Contado,84240 €,108
183417,181253,SXU,2015-07-08 00:00:00,Contado,58088 €,106
183418,181253,SXU,2015-07-08 00:00:00,Contado,81918 €,82
183419,181253,SXU,2015-07-08 00:00:00,Contado,84000 €,120
183420,181253,SXU,2015-07-08 00:00:00,Contado,23628 €,66
183421,181215,SXU,2015-08-08 00:00:00,Tarjeta,96000 €,96
183422,181215,SXU,2015-08-08 00:00:00,Tarjeta,146400 €,122
183423,181215,SXU,2015-08-08 00:00:00,Tarjeta,170800 €,122
183424,181215,SXU,2015-08-08 00:00:00,Tarjeta,102400 €,64
183425,181215,SXU,2015-08-08 00:00:00,Tarjeta,219600 €,122
183426,181215,SXU,2015-08-08 00:00:00,Tarjeta,73100 €,86
183427,181215,SXU,2015-08-08 00:00:00,Tarjeta,61050 €,66
183428,181215,SXU,2015-08-08 00:00:00,Tarjeta,122000 €,122
183429,181215,SXU,2015-08-08 00:00:00,Tarjeta,90300 €,84
183430,181215,SXU,2015-08-08 00:00:00,Tarjeta,85100 €,74
183431,181215,SXU,2015-08-08 00:00:00,Tarjeta,80850 €,66
183432,181215,SXU,2015-08-08 00:00:00,Tarjeta,71760 €,92
183433,181215,SXU,2015-08-08 00:00:00,Tarjeta,30688 €,56
183434,181215,SXU,2015-08-08 00:00:00,Tarjeta,103896 €,104
183435,181215,SXU,2015-08-08 00:00:00,Tarjeta,58800 €,84
183436,181215,SXU,2015-08-08 00:00:00,Tarjeta,31504 €,88
183437,161217,IP2,2015-08-08 00:00:00,Contado,116000 €,116
183438,161217,IP3,2015-08-08 00:00:00,Contado,108000 €,90
183439,161217,IP4,2015-08-08 00:00:00,Contado,212800 €,152
183440,161217,IP5,2015-08-08 00:00:00,Contado,230400 €,144
183441,161217,IP6,2015-08-08 00:00:00,Contado,194400 €,108
183442,161217,GS1,2015-08-08 00:00:00,Contado,112200 €,132
183443,161217,GS2,2015-08-08 00:00:00,Contado,75850 €,82
183444,161217,GS3,2015-08-08 00:00:00,Contado,110000 €,110
183445,161217,GS4,2015-08-08 00:00:00,Contado,105350 €,98
183446,161217,GS5,2015-08-08 00:00:00,Contado,96600 €,84
183447,161217,GS6,2015-08-08 00:00:00,Contado,156800 €,128
183448,161217,MG,2015-08-08 00:00:00,Contado,90480 €,116
183449,161217,MX,2015-08-08 00:00:00,Contado,59184 €,108
183450,161217,SXU,2015-08-08 00:00:00,Contado,87912 €,88
183451,161217,AO1,2015-08-08 00:00:00,Contado,88200 €,126
183452,161217,LGP,2015-08-08 00:00:00,Contado,40812 €,114
183468,171219,LGP,2015-08-08 00:00:00,Contado,35084 €,98
183469,191221,IP2,2015-08-08 00:00:00,Contado,108000 €,108
183470,191221,IP3,2015-08-08 00:00:00,Tarjeta,122400 €,102
183471,191221,IP4,2015-08-08 00:00:00,Tarjeta,212800 €,152
183472,191221,IP5,2015-08-08 00:00:00,Contado,188800 €,118
183473,191221,IP6,2015-08-08 00:00:00,Contado,183600 €,102
183474,191221,GS1,2015-08-08 00:00:00,Tarjeta,68000 €,80
183475,191221,GS2,2015-08-08 00:00:00,Tarjeta,111000 €,120
183476,191221,GS3,2015-08-08 00:00:00,Contado,104000 €,104
183477,191221,GS4,2015-08-08 00:00:00,Contado,163400 €,152
183478,191221,GS5,2015-08-08 00:00:00,Tarjeta,101200 €,88
183479,191221,GS6,2015-08-08 00:00:00,Tarjeta,176400 €,144
183480,191221,MG,2015-08-08 00:00:00,Contado,71760 €,92
183481,191221,MX,2015-08-08 00:00:00,Contado,67952 €,124
183482,191221,SXU,2015-08-08 00:00:00,Tarjeta,143856 €,144
183483,191221,AO1,2015-08-08 00:00:00,Tarjeta,56000 €,80
183484,191221,LGP,2015-08-08 00:00:00,Contado,54416 €,152
183517,161229,LGP,2015-08-08 00:00:00,Contado,110000 €,110
183518,161229,LGP,2015-08-08 00:00:00,Contado,112800 €,94
183519,161229,LGP,2015-08-08 00:00:00,Contado,123200 €,88
183520,161229,LGP,2015-08-08 00:00:00,Contado,220800 €,138
183521,161229,LGP,2015-08-08 00:00:00,Contado,230400 €,128
183522,161229,LGP,2015-08-08 00:00:00,Contado,136000 €,160
183523,161229,LGP,2015-08-08 00:00:00,Contado,142450 €,154
183524,161229,LGP,2015-08-08 00:00:00,Contado,108000 €,108
183525,161229,LGP,2015-08-08 00:00:00,Contado,161250 €,150
183526,161229,LGP,2015-08-08 00:00:00,Contado,163300 €,142
183527,161229,LGP,2015-08-08 00:00:00,Contado,100450 €,82
183528,161229,LGP,2015-08-08 00:00:00,Contado,101400 €,130
183529,161229,LGP,2015-08-08 00:00:00,Contado,47128 €,86
183530,161229,LGP,2015-08-08 00:00:00,Contado,83916 €,84
183531,161229,LGP,2015-08-08 00:00:00,Contado,57400 €,82
183532,161229,LGP,2015-08-08 00:00:00,Contado,54416 €,152
183533,181241,SXU,2015-08-08 00:00:00,Tarjeta,106000 €,106
183534,181241,SXU,2015-08-08 00:00:00,Tarjeta,146400 €,122
183535,181241,SXU,2015-08-08 00:00:00,Tarjeta,154000 €,110
183536,181241,SXU,2015-08-08 00:00:00,Tarjeta,105600 €,66
183537,181241,SXU,2015-08-08 00:00:00,Contado,118800 €,66
183538,181241,SXU,2015-08-08 00:00:00,Contado,88400 €,104
183539,181241,SXU,2015-08-08 00:00:00,Contado,99900 €,108
183540,181241,SXU,2015-08-08 00:00:00,Contado,60000 €,60
183541,181241,SXU,2015-08-08 00:00:00,Contado,88150 €,82
183542,181241,SXU,2015-08-08 00:00:00,Contado,103500 €,90
183543,181241,SXU,2015-08-08 00:00:00,Contado,83300 €,68
183544,181241,SXU,2015-08-08 00:00:00,Contado,71760 €,92
183545,181241,SXU,2015-08-08 00:00:00,Contado,30688 €,56
183546,181241,SXU,2015-08-08 00:00:00,Contado,111888 €,112
183547,181241,SXU,2015-08-08 00:00:00,Contado,77000 €,110
183548,181241,SXU,2015-08-08 00:00:00,Contado,25776 €,72
183565,171251,IP2,2015-08-08 00:00:00,Contado,138000 €,138
183566,171251,IP3,2015-08-08 00:00:00,Contado,170400 €,142
183567,171251,IP4,2015-08-08 00:00:00,Contado,193200 €,138
183568,171251,IP5,2015-08-08 00:00:00,Contado,121600 €,76
183569,171251,IP6,2015-08-08 00:00:00,Contado,241200 €,134
183570,171251,GS1,2015-08-08 00:00:00,Contado,85000 €,100
183571,171251,GS2,2015-08-08 00:00:00,Contado,116550 €,126
183572,171251,GS3,2015-08-08 00:00:00,Contado,136000 €,136
183573,171251,GS4,2015-08-08 00:00:00,Contado,154800 €,144
183574,171251,GS5,2015-08-08 00:00:00,Contado,103500 €,90
183575,171251,GS6,2015-08-08 00:00:00,Contado,137200 €,112
183576,171251,MG,2015-08-08 00:00:00,Contado,60840 €,78
183577,171251,MX,2015-08-08 00:00:00,Contado,81104 €,148
183578,171251,SXU,2015-08-08 00:00:00,Contado,119880 €,120
183579,171251,AO1,2015-08-08 00:00:00,Contado,61600 €,88
183580,171251,LGP,2015-08-08 00:00:00,Contado,26492 €,74
183581,181253,SXU,2015-08-08 00:00:00,Contado,62000 €,62
183582,181253,SXU,2015-08-08 00:00:00,Contado,76800 €,64
183583,181253,SXU,2015-08-08 00:00:00,Contado,128800 €,92
183584,181253,SXU,2015-08-08 00:00:00,Contado,105600 €,66
183585,181253,SXU,2015-08-08 00:00:00,Contado,154800 €,86
183586,181253,SXU,2015-08-08 00:00:00,Contado,47600 €,56
183587,181253,SXU,2015-08-08 00:00:00,Contado,66600 €,72
183588,181253,SXU,2015-08-08 00:00:00,Contado,64000 €,64
183589,181253,SXU,2015-08-08 00:00:00,Contado,107500 €,100
183590,181253,SXU,2015-08-08 00:00:00,Contado,112700 €,98
183591,181253,SXU,2015-08-08 00:00:00,Contado,95550 €,78
183592,181253,SXU,2015-08-08 00:00:00,Contado,79560 €,102
183593,181253,SXU,2015-08-08 00:00:00,Contado,62472 €,114
183594,181253,SXU,2015-08-08 00:00:00,Contado,97902 €,98
183595,181253,SXU,2015-08-08 00:00:00,Contado,70000 €,100
183596,181253,SXU,2015-08-08 00:00:00,Contado,20048 €,56
183597,181215,SXU,2015-09-08 00:00:00,Tarjeta,58000 €,58
183598,181215,SXU,2015-09-08 00:00:00,Tarjeta,108000 €,90
183599,181215,SXU,2015-09-08 00:00:00,Tarjeta,151200 €,108
183600,181215,SXU,2015-09-08 00:00:00,Tarjeta,124800 €,78
183601,181215,SXU,2015-09-08 00:00:00,Tarjeta,140400 €,78
183602,181215,SXU,2015-09-08 00:00:00,Tarjeta,61200 €,72
183603,181215,SXU,2015-09-08 00:00:00,Tarjeta,51800 €,56
183604,181215,SXU,2015-09-08 00:00:00,Tarjeta,86000 €,86
183605,181215,SXU,2015-09-08 00:00:00,Tarjeta,113950 €,106
183606,181215,SXU,2015-09-08 00:00:00,Tarjeta,66700 €,58
183607,181215,SXU,2015-09-08 00:00:00,Tarjeta,134750 €,110
183608,181215,SXU,2015-09-08 00:00:00,Tarjeta,92040 €,118
183609,181215,SXU,2015-09-08 00:00:00,Tarjeta,36168 €,66
183610,181215,SXU,2015-09-08 00:00:00,Tarjeta,91908 €,92
183611,181215,SXU,2015-09-08 00:00:00,Tarjeta,49000 €,70
183612,181215,SXU,2015-09-08 00:00:00,Tarjeta,26492 €,74
183613,161217,IP2,2015-09-08 00:00:00,Contado,128000 €,128
183614,161217,IP3,2015-09-08 00:00:00,Contado,120000 €,100
183615,161217,IP4,2015-09-08 00:00:00,Contado,212800 €,152
183616,161217,IP5,2015-09-08 00:00:00,Contado,204800 €,128
183617,161217,IP6,2015-09-08 00:00:00,Contado,198000 €,110
183618,161217,GS1,2015-09-08 00:00:00,Contado,73100 €,86
183619,161217,GS2,2015-09-08 00:00:00,Contado,142450 €,154
183620,161217,GS3,2015-09-08 00:00:00,Contado,88000 €,88
183621,161217,GS4,2015-09-08 00:00:00,Contado,107500 €,100
183622,161217,GS5,2015-09-08 00:00:00,Contado,131100 €,114
183623,161217,GS6,2015-09-08 00:00:00,Contado,137200 €,112
183624,161217,MG,2015-09-08 00:00:00,Contado,90480 €,116
183625,161217,MX,2015-09-08 00:00:00,Contado,89872 €,164
183626,161217,SXU,2015-09-08 00:00:00,Contado,83916 €,84
183627,161217,AO1,2015-09-08 00:00:00,Contado,109200 €,156
183628,161217,LGP,2015-09-08 00:00:00,Contado,50120 €,140
183629,171219,IP2,2015-09-08 00:00:00,Contado,140000 €,140
183630,171219,IP3,2015-09-08 00:00:00,Contado,158400 €,132
183631,171219,IP4,2015-09-08 00:00:00,Contado,140000 €,100
183632,171219,IP5,2015-09-08 00:00:00,Contado,124800 €,78
183633,171219,IP6,2015-09-08 00:00:00,Contado,248400 €,138
183634,171219,GS1,2015-09-08 00:00:00,Contado,112200 €,132
183635,171219,GS2,2015-09-08 00:00:00,Contado,138750 €,150
183636,171219,GS3,2015-09-08 00:00:00,Contado,122000 €,122
183637,171219,GS4,2015-09-08 00:00:00,Contado,111800 €,104
183638,171219,GS5,2015-09-08 00:00:00,Contado,151800 €,132
183639,171219,GS6,2015-09-08 00:00:00,Contado,161700 €,132
183640,171219,MG,2015-09-08 00:00:00,Contado,60840 €,78
183645,191221,IP2,2015-09-08 00:00:00,Contado,96000 €,96
183646,191221,IP3,2015-09-08 00:00:00,Tarjeta,160800 €,134
183647,191221,IP4,2015-09-08 00:00:00,Tarjeta,109200 €,78
183648,191221,IP5,2015-09-08 00:00:00,Contado,169600 €,106
183649,191221,IP6,2015-09-08 00:00:00,Contado,147600 €,82
183650,191221,GS1,2015-09-08 00:00:00,Tarjeta,117300 €,138
183651,191221,GS2,2015-09-08 00:00:00,Tarjeta,116550 €,126
183652,191221,GS3,2015-09-08 00:00:00,Contado,138000 €,138
183653,191221,GS4,2015-09-08 00:00:00,Contado,148350 €,138
183654,191221,GS5,2015-09-08 00:00:00,Tarjeta,124200 €,108
183655,191221,GS6,2015-09-08 00:00:00,Tarjeta,176400 €,144
183656,191221,MG,2015-09-08 00:00:00,Contado,57720 €,74
183657,191221,MX,2015-09-08 00:00:00,Contado,76720 €,140
183658,191221,SXU,2015-09-08 00:00:00,Tarjeta,121878 €,122
183659,191221,AO1,2015-09-08 00:00:00,Tarjeta,106400 €,152
183660,191221,LGP,2015-09-08 00:00:00,Contado,29356 €,82
183693,161229,LGP,2015-09-08 00:00:00,Contado,144000 €,144
183694,161229,LGP,2015-09-08 00:00:00,Contado,189600 €,158
